playerID,year,tmID,GP,oRebounds,dRebounds,dq,PostPoints,ft%,fg%,three%,gs%,efg%,ts%,ppg,rpg,apg,spg,bpg,eff,pp36,defensive_prowess,defensive_discipline,mpg,pos,college,stats_post,W%,postW%,playoff,confID,playoff_progression,height,weight,award_count,career_year,playoff_progression_rolling,eff_rolling,award_count_rolling,defensive_prowess_rolling,stats_post_rolling,PostPoints_rolling,W%_rolling,postW%_rolling,rpg_rolling,apg_rolling
393,8,556,33.0,1.06,1.7,0.03,6.0,0.81,0.41,0.56,0.09,0.98,1.06,3.45,2.76,0.88,0.33,0.15,-89.43,7.92,21.8,5.4,15.82,2,612,0.32,0.53,0.33,1.0,702,1.0,76.0,174,0.0,8,0.6666666666666666,-88.44666666666666,0.0,44.93333333333334,0.0,0.0,0.58,0.1333333333333333,4.793333333333333,1.7100000000000002
192,8,564,28.0,0.29,2.46,0.0,20.8,0.93,0.45,0.4,0.96,1.08,1.18,18.82,2.75,5.0,0.82,0.18,-316.43,20.160000000000004,34.6,11.78,33.36,1,635,-0.83,0.59,0.4,1.0,701,2.0,66.0,136,0.0,8,1.0,-264.21,0.0,45.03333333333334,-0.1766666666666667,7.366666666666667,0.4583333333333333,0.0666666666666666,3.273333333333333,4.126666666666666
40,8,569,34.0,0.44,1.76,0.0,7.33,0.68,0.44,0.37,1.0,1.1,1.12,5.29,2.21,2.71,1.65,0.06,-132.07999999999998,7.2,34.7,8.3,26.5,1,582,-0.54,0.62,0.5,1.0,702,2.0,67.0,145,1.0,8,2.333333333333333,-129.27333333333334,0.0,31.433333333333326,-0.17,4.666666666666667,0.61,0.4166666666666667,1.683333333333333,1.9166666666666667
115,8,564,33.0,0.21,1.88,0.0,8.4,0.77,0.38,0.37,0.58,0.9,0.98,4.06,2.09,3.12,1.36,0.03,-124.34,7.2,32.7,8.3,20.73,1,617,-0.12,0.59,0.4,1.0,701,2.0,66.0,164,0.0,7,0.3333333333333333,-151.54333333333332,0.0,27.7,-0.0833333333333333,1.1666666666666667,0.3533333333333333,0.0,1.86,2.9966666666666666
327,8,559,34.0,1.32,5.06,0.06,0.0,0.84,0.35,0.24,1.0,0.76,0.88,13.41,6.38,1.62,1.53,1.12,-422.94,14.4,77.1,13.42,33.56,2,653,0.0,0.265,0.0,0.0,702,0.0,73.0,185,0.0,8,0.6666666666666666,-201.70666666666668,0.0,56.26666666666667,0.0633333333333333,4.666666666666667,0.5866666666666668,0.0733333333333333,4.94,1.8266666666666664
163,8,561,10.0,0.2,0.7,0.0,3.0,1.0,0.31,0.67,0.0,0.76,0.94,1.4,0.9,0.2,0.1,0.1,-18.3,9.72,9.0,4.4,5.1,4,582,0.12,0.56,0.33,1.0,701,1.0,75.0,185,0.0,4,1.3333333333333333,-40.06333333333333,0.0,11.833333333333334,-0.0999999999999999,0.11,0.5499999999999999,0.1666666666666666,1.3133333333333332,0.3633333333333333
120,8,569,34.0,0.82,2.44,0.0,16.83,0.91,0.42,0.41,1.0,1.0,1.04,8.71,3.26,1.53,0.76,0.12,-190.62,13.32,33.2,4.82,23.38,1,638,-0.56,0.62,0.5,1.0,702,2.0,70.0,160,0.0,6,0.3333333333333333,-276.50666666666666,0.0,43.93333333333334,0.0166666666666666,2.0,0.5299999999999999,0.0,3.786666666666666,2.603333333333333
377,8,558,7.0,0.29,0.43,0.0,0.0,1.0,0.3,0.0,0.0,0.6,0.86,1.43,0.71,0.14,0.43,0.0,-9.29,10.44,8.6,4.0,5.0,4,681,0.0,0.38,0.0,0.0,701,0.0,74.0,200,0.0,8,1.6666666666666667,-85.99000000000001,0.0,31.766666666666666,-0.1266666666666666,0.8666666666666667,0.5383333333333334,0.2,3.3633333333333333,0.62
475,8,558,34.0,1.91,4.82,0.0,0.0,0.83,0.42,0.4,1.0,0.94,1.1,18.79,6.74,2.76,0.85,0.68,-403.18,18.72,63.5,10.24,36.29,2,623,0.0,0.38,0.0,0.0,701,0.0,74.0,178,0.0,8,1.0,-218.27,0.3333333333333333,51.73333333333333,-0.09,9.1,0.49,0.1333333333333333,5.153333333333333,1.8533333333333333
129,8,556,34.0,1.44,3.21,0.0,17.33,0.78,0.43,0.34,1.0,1.0,1.08,16.97,4.65,3.68,1.91,0.29,-371.5,18.36,54.1,9.52,33.32,5,633,-0.28,0.53,0.33,1.0,702,1.0,72.0,167,0.0,7,3.0,-254.5333333333333,0.3333333333333333,45.66666666666666,-0.6633333333333333,11.416666666666666,0.6833333333333332,0.6133333333333333,3.9066666666666663,2.686666666666666
0,8,555,34.0,1.56,2.85,0.0,0.0,0.84,0.44,0.45,0.85,1.04,1.08,10.15,4.41,2.5,1.29,0.12,-222.53,14.76,42.6,9.06,24.79,2,575,0.0,0.29,0.0,0.0,701,0.0,74.0,169,0.0,7,0.3333333333333333,-199.36,0.0,37.2,-0.01,3.333333333333333,0.3933333333333333,0.0,3.31,1.86
374,8,574,33.0,0.91,2.42,0.03,0.0,0.77,0.46,0.43,0.15,1.04,1.1,11.7,3.33,2.27,1.52,0.21,-220.97,18.36,41.5,7.04,23.09,1,613,0.0,0.41,0.0,0.0,702,0.0,68.0,155,0.0,4,0.0,-123.54333333333334,0.0,25.03333333333333,0.0,0.0,0.2766666666666666,0.0,1.93,1.5166666666666666
142,8,562,28.0,0.57,0.96,0.0,2.0,0.81,0.34,0.0,0.0,0.68,0.82,1.89,1.54,0.46,0.21,0.04,-55.86,7.92,12.1,3.64,8.46,4,622,-0.17,0.47,0.33,1.0,702,1.0,75.0,200,0.0,8,0.6666666666666666,-128.17333333333332,0.0,26.066666666666663,-0.06,2.0,0.43,0.11,3.353333333333333,0.7766666666666667
381,8,570,32.0,0.34,0.72,0.0,0.91,0.7,0.41,0.0,0.38,0.82,0.94,1.88,1.06,1.38,0.38,0.06,-63.24,6.84,11.6,3.88,10.09,1,592,-0.38,0.71,0.55,1.0,702,3.0,68.0,150,0.0,8,2.0,-126.69,0.0,31.7,0.16,2.556666666666666,0.6,0.3433333333333333,2.8433333333333333,3.71
372,8,561,32.0,0.56,2.03,0.03,6.0,0.82,0.31,0.21,1.0,0.64,0.82,5.66,2.59,4.5,1.53,0.03,-187.69,8.64,35.9,7.44,23.66,1,587,-0.33,0.56,0.33,1.0,701,1.0,71.0,145,0.0,8,3.0,-188.38,0.3333333333333333,43.43333333333334,-0.7066666666666667,4.833333333333333,0.63,0.6833333333333332,2.873333333333333,4.243333333333333
10,8,564,11.0,0.55,1.27,0.0,1.0,0.67,0.5,0.0,0.09,1.0,1.1,2.55,1.82,0.27,0.09,0.45,-13.82,11.88,18.2,2.9,7.82,3,585,0.2,0.59,0.4,1.0,701,2.0,78.0,190,0.0,5,0.6666666666666666,-99.82666666666668,0.0,22.3,0.06,0.3333333333333333,0.3733333333333333,0.1666666666666666,2.4933333333333336,0.38
366,8,563,34.0,1.29,2.97,0.0,8.5,0.78,0.42,0.14,0.09,0.86,1.0,4.59,4.26,0.5,0.44,0.21,-115.0,11.88,36.2,6.52,13.94,2,679,0.22,0.5,0.0,1.0,701,1.0,74.0,165,0.0,8,1.3333333333333333,-119.49333333333333,0.3333333333333333,54.833333333333336,-0.4133333333333333,1.8333333333333333,0.4233333333333333,0.3166666666666666,6.266666666666666,0.8266666666666667
472,8,568,27.0,1.0,1.26,0.0,0.0,0.83,0.44,0.42,0.26,0.98,1.08,7.7,2.26,1.19,0.33,0.26,-122.26,15.48,18.5,6.82,18.04,2,688,0.0,0.29,0.0,0.0,701,0.0,74.0,165,0.0,5,0.0,-147.39666666666668,0.0,37.2,0.0,0.0,0.2983333333333333,0.0,4.003333333333334,1.1866666666666668
125,8,558,18.0,0.67,2.5,0.0,0.0,0.86,0.44,0.29,0.0,0.9,0.98,12.0,3.17,3.17,1.33,0.33,-138.0,15.84,41.7,8.88,27.22,1,593,0.0,0.38,0.0,0.0,701,0.0,69.0,148,0.0,8,1.0,-166.84333333333333,0.0,27.73333333333333,0.0866666666666667,5.609999999999999,0.6183333333333334,0.0733333333333333,2.76,2.806666666666666
543,8,574,34.0,0.71,2.47,0.06,0.0,0.77,0.38,0.36,0.21,1.04,1.08,2.88,3.18,1.38,0.59,0.53,-74.44,6.84,35.9,6.36,15.29,2,637,0.0,0.41,0.0,0.0,702,0.0,73.0,183,0.0,6,2.0,-87.69333333333333,0.0,35.06666666666667,-0.1299999999999999,2.25,0.48,0.3733333333333333,3.25,1.4200000000000002
382,8,561,34.0,1.91,3.71,0.0,15.33,0.96,0.38,0.38,1.0,0.92,1.02,12.82,5.62,1.71,1.41,0.35,-289.09000000000003,15.84,54.7,7.48,29.0,2,595,0.11,0.56,0.33,1.0,701,1.0,74.0,175,0.0,4,2.333333333333333,-185.52666666666664,0.0,38.96666666666667,-0.5866666666666668,7.593333333333334,0.61,0.5166666666666667,3.263333333333333,1.3766666666666667
363,8,568,34.0,0.97,2.29,0.0,0.0,0.79,0.42,0.2,0.24,0.84,0.9,4.79,3.26,1.32,0.41,0.26,-118.96,9.36,29.700000000000003,5.48,18.44,2,653,0.0,0.29,0.0,0.0,701,0.0,74.0,160,0.0,8,1.0,-107.53,0.0,33.166666666666664,-0.1833333333333333,3.09,0.57,0.2433333333333333,3.4133333333333336,0.9333333333333332
145,8,564,34.0,0.97,1.41,0.0,6.6,0.9,0.36,0.22,0.35,0.76,0.88,4.82,2.38,0.82,0.56,0.09,-141.32999999999998,12.24,20.6,5.42,14.15,1,592,-0.32,0.59,0.4,1.0,701,2.0,69.0,153,0.0,6,0.0,-260.4033333333333,0.0,43.366666666666674,0.0,0.0,0.3,0.0,3.553333333333333,2.183333333333333
471,8,568,34.0,1.94,3.32,0.06,0.0,0.76,0.48,0.35,0.56,0.98,1.08,8.44,5.26,0.53,0.65,0.26,-170.86,16.2,42.400000000000006,9.7,18.82,3,597,0.0,0.29,0.0,0.0,701,0.0,75.0,185,0.0,4,1.3333333333333333,-97.97666666666665,0.0,39.3,0.16,6.0,0.6883333333333335,0.2066666666666666,4.14,0.7433333333333333
357,8,555,34.0,2.03,4.09,0.12,0.0,0.84,0.37,0.0,1.0,0.74,0.94,11.53,6.12,1.65,0.5,0.59,-300.61,15.48,51.8,12.3,27.12,4,630,0.0,0.29,0.0,0.0,701,0.0,77.0,190,0.0,4,0.3333333333333333,-256.8066666666667,0.0,51.0,0.0466666666666666,4.666666666666667,0.3933333333333333,0.0,5.669999999999999,1.88
153,8,570,15.0,3.2,8.0,0.0,6.9,0.64,0.5,0.0,1.0,1.0,1.08,13.0,11.2,1.47,1.87,0.73,-115.73,15.12,106.0,12.8,30.67,2,621,-1.76,0.71,0.55,1.0,702,3.0,75.0,198,1.0,5,2.0,-268.2,0.0,87.76666666666667,-0.2966666666666667,12.966666666666669,0.5499999999999999,0.3433333333333333,10.226666666666668,1.1
354,8,570,34.0,1.03,3.32,0.0,18.91,0.82,0.46,0.39,1.0,1.02,1.08,16.26,4.35,3.88,1.44,0.35,-328.72,16.919999999999998,51.2,8.88,34.56,5,597,-2.2,0.71,0.55,1.0,702,3.0,69.0,147,0.0,7,2.0,-358.2833333333333,0.3333333333333333,55.06666666666666,-0.5466666666666667,18.1,0.5499999999999999,0.3433333333333333,4.39,3.536666666666666
467,8,559,33.0,0.58,1.64,0.0,0.0,0.93,0.34,0.33,1.0,0.86,1.0,5.21,2.21,3.3,0.7,0.18,-154.4,8.280000000000001,25.2,8.6,22.61,1,590,0.0,0.265,0.0,0.0,702,0.0,72.0,169,0.0,6,1.0,-222.1733333333333,0.0,39.23333333333334,-0.01,9.11,0.6183333333333334,0.0733333333333333,2.94,5.05
35,8,559,33.0,0.76,3.45,0.06,0.0,0.85,0.42,0.32,1.0,0.92,1.02,18.85,4.21,3.0,1.94,0.73,-403.27,19.08,61.2,12.06,35.42,5,598,0.0,0.265,0.0,0.0,702,0.0,71.0,160,0.0,4,0.6666666666666666,-323.74333333333334,0.0,60.9,-0.01,10.556666666666668,0.5,0.11,4.4,2.9133333333333336
464,8,573,32.0,0.56,3.66,0.03,19.89,0.83,0.44,0.37,1.0,1.08,1.18,19.16,4.22,4.28,1.41,1.06,-336.87,21.6,61.2,11.88,32.03,5,575,-1.28,0.68,0.78,1.0,701,4.0,72.0,172,0.0,4,0.0,-400.3466666666666,0.6666666666666666,53.2,0.0,0.0,0.5,0.0,4.05,4.173333333333333
477,8,562,29.0,0.59,2.41,0.0,4.33,0.74,0.42,0.39,1.0,1.04,1.08,9.69,3.0,2.52,0.86,0.03,-181.9,11.52,33.1,6.06,30.45,1,584,0.12,0.47,0.33,1.0,702,1.0,70.0,150,0.0,5,1.0,-55.85666666666666,0.0,9.2,0.3333333333333333,0.8333333333333334,0.4583333333333333,0.0666666666666666,0.85,0.7699999999999999
345,8,563,4.0,1.0,0.75,0.0,0.0,0.0,0.36,0.0,0.0,0.72,0.72,2.5,1.75,0.0,0.25,0.25,-9.25,6.12,12.5,5.5,14.5,4,677,-0.25,0.5,0.0,1.0,701,1.0,75.0,182,0.0,7,1.6666666666666667,-21.51333333333333,0.0,14.933333333333332,0.0,0.1666666666666666,0.57,0.25,1.7,0.4066666666666667
121,8,573,23.0,0.22,0.78,0.0,0.0,0.82,0.43,0.1,0.0,0.9,1.04,1.57,1.0,1.04,0.26,0.04,-31.09,6.48,10.9,2.96,8.7,1,639,0.0,0.68,0.78,1.0,701,4.0,70.0,140,0.0,4,2.333333333333333,-45.52333333333333,0.0,13.733333333333334,-0.0699999999999999,0.25,0.6066666666666667,0.4133333333333333,1.0366666666666668,1.3266666666666664
337,8,558,15.0,0.53,1.13,0.07,0.0,1.0,0.37,0.27,0.6,0.8,0.94,3.87,1.67,2.93,1.07,0.13,-58.33,7.2,23.3,9.34,19.27,5,586,0.0,0.38,0.0,0.0,701,0.0,71.0,167,0.0,6,1.0,-61.70333333333334,0.0,18.566666666666663,-0.0066666666666666,2.583333333333333,0.59,0.1333333333333333,1.3233333333333333,1.4766666666666666
43,8,563,29.0,0.28,1.69,0.0,16.5,0.85,0.43,0.34,1.0,1.02,1.06,10.45,1.97,4.93,1.48,0.28,-209.89,11.88,34.5,7.8,31.69,1,575,0.27,0.5,0.0,1.0,701,1.0,69.0,150,0.0,6,2.0,-254.0666666666667,0.3333333333333333,37.43333333333334,-0.4866666666666666,10.056666666666668,0.57,0.47,2.84,5.346666666666667
113,8,574,31.0,0.45,1.32,0.0,0.0,0.85,0.35,0.34,0.97,0.92,0.96,10.29,1.77,2.68,0.65,0.0,-252.61,13.68,19.7,7.1,27.26,5,624,0.0,0.41,0.0,0.0,702,0.0,72.0,155,0.0,5,0.3333333333333333,-185.54,0.0,21.63333333333333,-0.0366666666666666,3.0,0.3033333333333333,0.11,2.066666666666667,2.536666666666666
378,8,570,34.0,2.06,3.74,0.15,11.18,0.75,0.48,0.0,0.0,0.96,1.08,11.65,5.79,1.74,0.76,0.85,-253.21,16.560000000000002,53.5,11.12,25.24,4,613,-2.15,0.71,0.55,1.0,702,3.0,74.0,181,1.0,5,1.6666666666666667,-196.13,0.0,51.0,-0.5833333333333334,3.6,0.7066666666666667,0.2333333333333333,5.243333333333333,1.18
306,8,573,34.0,0.32,1.32,0.0,6.44,1.0,0.39,0.34,0.09,1.02,1.06,5.35,1.65,1.12,0.76,0.06,-112.06,13.32,21.5,2.82,14.35,1,617,-1.14,0.68,0.78,1.0,701,4.0,72.0,155,0.0,4,0.0,-114.94666666666669,0.0,19.066666666666663,0.0,0.0,0.3333333333333333,0.0,1.6766666666666667,0.7999999999999999
74,8,563,29.0,2.31,3.0,0.0,0.0,0.69,0.44,0.0,1.0,0.88,1.02,8.83,5.31,0.76,0.45,0.97,-188.68,12.96,44.1,9.94,24.45,3,622,0.0,0.5,0.0,1.0,701,1.0,77.0,199,0.0,7,2.0,-172.6,0.0,48.7,-0.1533333333333333,7.68,0.57,0.47,5.25,0.7166666666666667
408,8,569,33.0,1.06,1.88,0.0,8.0,0.69,0.34,0.27,0.12,0.72,0.8,4.97,2.94,1.27,0.88,0.18,-164.76,10.080000000000002,29.4,5.88,17.91,5,585,-0.72,0.62,0.5,1.0,702,2.0,72.0,160,0.0,8,1.3333333333333333,-287.66333333333336,0.0,46.2,-0.4233333333333334,2.46,0.3733333333333333,0.25,4.47,2.58
293,8,558,34.0,1.15,2.88,0.03,0.0,0.83,0.45,0.2,1.0,0.92,1.02,9.12,4.03,2.26,1.68,0.09,-212.82,11.16,46.5,10.76,29.65,5,587,0.0,0.38,0.0,0.0,701,0.0,73.0,160,0.0,6,3.0,-131.35,0.0,21.166666666666668,-1.153333333333333,2.86,0.63,0.6833333333333332,2.07,0.8333333333333334
271,8,561,34.0,0.71,1.65,0.0,12.33,0.84,0.38,0.34,0.0,0.88,1.0,11.03,2.35,1.97,0.85,0.24,-258.56,17.28,27.4,5.76,22.76,1,588,0.19,0.56,0.33,1.0,701,1.0,69.0,165,0.0,5,3.0,-155.41,0.0,22.666666666666668,-0.9033333333333332,11.046666666666669,0.63,0.6833333333333332,1.85,1.7299999999999998
411,8,559,34.0,2.94,4.18,0.15,0.0,0.66,0.53,0.0,0.91,1.06,1.18,11.03,7.12,0.68,0.79,0.82,-241.56,13.68,57.9,13.48,29.24,4,593,0.0,0.265,0.0,0.0,702,0.0,76.0,200,0.0,5,0.6666666666666666,-133.54999999999998,0.0,38.73333333333333,-0.02,3.61,0.5,0.11,4.203333333333333,0.62
288,8,568,33.0,0.48,3.33,0.03,0.0,0.75,0.36,0.31,0.7,0.86,0.94,8.09,3.82,2.18,0.85,0.12,-235.94,12.6,43.0,9.88,23.09,5,582,0.0,0.29,0.0,0.0,701,0.0,71.0,165,0.0,8,1.3333333333333333,-183.08333333333331,0.0,27.3,-0.4333333333333333,12.023333333333332,0.6883333333333335,0.2066666666666666,2.51,1.8766666666666665
232,8,555,29.0,0.14,0.55,0.0,0.0,0.62,0.33,0.26,0.0,0.84,0.86,3.21,0.69,1.38,0.31,0.0,-108.41,10.080000000000002,8.6,4.96,11.31,1,660,0.0,0.29,0.0,0.0,701,0.0,68.0,152,0.0,4,0.3333333333333333,-141.25666666666666,0.0,18.53333333333333,0.01,1.3333333333333333,0.3933333333333333,0.0,1.45,2.303333333333333
69,8,561,33.0,3.94,5.0,0.0,15.0,0.69,0.47,0.0,0.88,0.94,1.06,11.45,8.94,0.73,1.33,0.94,-235.61,14.76,72.69999999999999,8.24,28.24,2,618,0.3,0.56,0.33,1.0,701,1.0,75.0,175,0.0,4,3.0,-161.77666666666667,0.0,41.266666666666666,-1.22,5.3500000000000005,0.63,0.6833333333333332,4.903333333333333,0.51
423,8,569,34.0,0.29,0.65,0.0,1.17,0.72,0.41,0.29,0.0,0.9,1.0,3.21,0.94,1.44,0.38,0.0,-85.03,8.64,10.3,2.52,13.35,1,686,-1.0,0.62,0.5,1.0,702,2.0,69.0,145,0.0,4,1.0,-49.81666666666666,0.0,8.366666666666665,-0.0666666666666666,0.3333333333333333,0.5383333333333333,0.0666666666666666,0.7200000000000001,1.11
523,8,561,34.0,1.79,2.68,0.03,4.67,0.79,0.47,0.0,0.06,0.94,1.04,6.21,4.47,0.82,0.65,0.18,-149.67000000000002,12.6,35.0,7.18,17.91,4,623,-0.22,0.56,0.33,1.0,701,1.0,77.0,170,0.0,7,0.0,-163.8766666666667,0.0,57.06666666666666,0.0,0.0,0.4283333333333333,0.0,5.436666666666667,0.7600000000000001
441,8,558,34.0,2.29,4.47,0.03,0.0,0.77,0.49,0.0,1.0,0.98,1.1,10.76,6.76,1.38,0.53,1.03,-240.54,14.76,60.3,11.64,26.24,3,588,0.0,0.38,0.0,0.0,701,0.0,77.0,158,0.0,6,1.0,-234.73,0.0,73.23333333333333,0.13,8.633333333333333,0.49,0.1333333333333333,7.48,1.1966666666666663
501,8,561,5.0,3.4,1.6,0.0,0.0,0.71,0.4,0.0,1.0,0.8,0.92,8.8,5.0,1.2,0.6,0.6,-27.8,15.12,28.0,10.4,21.0,2,679,0.0,0.56,0.33,1.0,701,1.0,75.0,168,0.0,8,3.0,-201.89,0.0,36.2,-0.9533333333333336,10.853333333333332,0.63,0.6833333333333332,4.510000000000001,2.033333333333333
511,8,556,34.0,0.97,3.79,0.0,13.33,0.78,0.47,0.21,1.0,1.0,1.12,13.35,4.76,4.97,2.15,0.09,-260.68,15.84,60.3,9.42,30.59,1,672,-0.22,0.53,0.33,1.0,702,1.0,68.0,150,0.0,4,3.0,-224.19666666666663,0.0,39.86666666666667,-0.91,12.373333333333337,0.6833333333333332,0.6133333333333333,3.453333333333333,4.823333333333333
284,8,559,9.0,0.67,0.78,0.0,0.0,0.5,0.43,0.29,0.0,0.96,0.98,2.67,1.44,0.22,0.44,0.0,-18.23,8.280000000000001,12.2,4.44,11.67,2,633,0.0,0.265,0.0,0.0,702,0.0,76.0,170,0.0,6,0.3333333333333333,-146.88,0.0,29.633333333333336,0.04,1.0,0.3633333333333333,0.0,3.03,0.7166666666666668
85,8,563,34.0,0.56,2.26,0.0,10.0,0.8,0.42,0.38,1.0,1.02,1.12,12.32,2.82,2.79,1.03,0.12,-256.92,15.84,34.1,7.88,28.32,5,582,0.02,0.5,0.0,1.0,701,1.0,72.0,140,0.0,5,0.6666666666666666,-142.07333333333335,0.0,20.33333333333333,-0.06,5.113333333333333,0.4533333333333333,0.22,1.9366666666666668,1.14
419,8,573,34.0,0.85,3.47,0.0,1.22,0.74,0.46,0.43,0.0,0.94,1.04,4.44,4.32,0.35,0.5,0.74,-103.65,10.080000000000002,47.1,5.88,15.97,3,575,-1.64,0.68,0.78,1.0,701,4.0,77.0,183,0.0,7,0.6666666666666666,-127.86666666666667,0.0,35.66666666666667,-0.0333333333333333,1.6666666666666667,0.46,0.1666666666666666,3.59,0.7633333333333333
83,8,570,31.0,1.74,4.35,0.0,8.64,0.76,0.41,0.0,1.0,0.82,0.96,11.1,6.1,2.55,0.61,0.42,-270.22,12.96,53.9,9.74,30.94,2,575,-1.86,0.71,0.55,1.0,702,3.0,73.0,162,0.0,6,2.0,-247.09333333333333,0.0,44.63333333333333,-0.4766666666666667,5.2,0.5499999999999999,0.3433333333333333,5.210000000000001,3.1300000000000003
243,8,570,33.0,0.55,1.3,0.0,5.18,0.82,0.34,0.41,0.24,0.86,1.0,5.85,1.85,1.7,0.61,0.06,-149.93,12.6,19.7,6.54,16.94,1,651,-1.63,0.71,0.55,1.0,702,3.0,67.0,152,0.0,8,0.0,-249.75333333333333,0.0,38.6,0.0,0.0,0.2983333333333333,0.0,2.766666666666667,4.233333333333333
274,8,563,34.0,1.38,3.32,0.0,18.0,0.91,0.43,0.34,1.0,0.96,1.1,13.35,4.71,2.71,1.06,0.15,-287.02,17.28,45.3,9.76,27.56,1,621,0.08,0.5,0.0,1.0,701,1.0,68.0,143,0.0,8,2.0,-280.2966666666667,0.3333333333333333,48.66666666666666,-0.5566666666666666,13.873333333333331,0.57,0.47,4.476666666666667,2.22
437,8,573,34.0,1.59,4.88,0.03,11.67,0.79,0.41,0.33,1.0,0.88,0.96,12.59,6.47,1.29,1.18,1.65,-287.82,14.4,77.1,9.24,31.53,4,632,-1.12,0.68,0.78,1.0,701,4.0,76.0,160,0.0,8,0.6666666666666666,-304.2366666666667,0.0,56.5,-0.3133333333333333,5.276666666666666,0.3533333333333333,0.1666666666666666,4.86,1.42
228,8,563,31.0,2.58,7.1,0.03,19.0,0.88,0.52,0.4,1.0,1.14,1.26,23.84,9.68,1.29,1.0,2.03,-280.16,25.92,101.3,9.62,32.9,4,582,0.62,0.5,0.0,1.0,701,1.0,77.0,187,2.0,7,2.0,-268.48999999999995,0.3333333333333333,82.83333333333333,-0.1866666666666666,17.316666666666666,0.57,0.47,7.853333333333334,1.643333333333333
406,8,556,26.0,1.27,2.77,0.04,12.33,0.88,0.39,0.32,0.96,0.86,0.98,13.12,4.04,3.15,1.38,0.42,-235.89,16.2,45.8,8.92,29.31,5,575,-0.11,0.53,0.33,1.0,702,1.0,72.0,184,0.0,8,3.0,-288.01666666666665,0.0,47.833333333333336,-1.1266666666666667,11.376666666666669,0.6833333333333332,0.6133333333333333,3.783333333333333,2.5866666666666664
86,8,569,21.0,2.57,6.43,0.0,15.83,0.82,0.42,0.31,1.0,0.92,1.1,16.57,9.0,4.67,3.14,1.05,-202.57,18.36,106.2,12.0,32.29,2,588,-0.61,0.62,0.5,1.0,702,2.0,73.0,167,0.0,6,1.0,-346.0466666666667,1.0,87.83333333333333,-0.1533333333333333,10.416666666666666,0.56,0.1666666666666666,7.526666666666666,3.77
92,8,574,23.0,0.74,1.13,0.04,0.0,0.44,0.42,0.0,0.3,0.84,0.86,2.09,1.87,0.3,0.43,0.22,-54.09,8.280000000000001,17.8,6.96,9.22,2,626,0.0,0.41,0.0,0.0,702,0.0,74.0,171,0.0,6,0.3333333333333333,-31.46333333333333,0.0,25.266666666666666,0.0,0.0,0.6766666666666667,0.0,2.8666666666666667,0.7366666666666667
462,8,558,3.0,1.0,4.67,0.0,0.0,1.0,0.36,0.14,1.0,0.76,0.86,7.67,5.67,3.67,1.67,0.33,-5.990000000000002,7.92,66.7,8.0,35.33,5,613,0.0,0.38,0.0,0.0,701,0.0,72.0,145,0.0,7,1.0,-322.16,1.0,61.6,-0.2166666666666666,9.8,0.49,0.1333333333333333,4.816666666666667,3.6399999999999992
434,8,570,34.0,0.53,3.24,0.0,12.18,0.85,0.36,0.31,1.0,0.9,1.06,13.24,3.76,3.65,1.24,0.09,-288.02,14.04,45.6,8.24,34.29,5,631,-2.11,0.71,0.55,1.0,702,3.0,71.0,174,0.0,8,2.0,-247.88666666666668,0.3333333333333333,40.43333333333333,-0.5499999999999999,8.4,0.6966666666666667,0.2333333333333333,3.633333333333333,3.4
324,8,559,30.0,0.67,0.97,0.0,0.0,1.0,0.41,0.4,0.07,0.9,0.98,4.0,1.63,0.83,0.63,0.07,-90.84,9.36,16.7,4.94,15.17,1,597,0.0,0.265,0.0,0.0,702,0.0,69.0,140,0.0,7,0.6666666666666666,-119.10666666666668,0.0,20.33333333333333,-0.0633333333333333,4.443333333333333,0.5,0.11,2.11,1.4433333333333334
210,8,563,6.0,0.0,0.33,0.0,0.0,1.0,0.31,0.0,0.0,0.62,0.72,1.67,0.33,1.0,0.17,0.0,-10.83,10.8,5.0,2.34,5.5,1,592,0.0,0.5,0.0,1.0,701,1.0,69.0,160,0.0,4,1.3333333333333333,-108.44666666666669,0.0,15.966666666666669,-0.1266666666666666,1.6566666666666665,0.6883333333333335,0.2066666666666666,1.21,1.6733333333333331
401,8,559,2.0,0.0,1.0,0.0,0.0,0.0,0.17,0.0,0.5,0.34,0.34,1.0,1.0,1.0,1.0,0.5,-1.5,2.16,25.0,5.0,17.0,5,684,0.0,0.265,0.0,0.0,702,0.0,71.0,155,0.0,8,1.3333333333333333,-158.88666666666668,0.0,32.03333333333333,-0.0066666666666666,7.5,0.5283333333333333,0.0666666666666666,2.89,1.8966666666666665
79,8,574,30.0,0.63,1.5,0.0,0.0,0.7,0.36,0.25,0.9,0.74,0.88,8.63,2.13,4.1,1.0,0.13,-229.01,11.88,26.3,6.6,25.87,5,620,0.0,0.41,0.0,0.0,702,0.0,69.0,162,0.0,8,1.0,-151.63666666666666,0.0,32.2,0.0,5.333333333333333,0.49,0.1333333333333333,3.12,2.6633333333333336
320,8,574,32.0,4.609999999999999,8.71,0.0,0.0,1.47,0.82,0.2,1.86,1.64,2.0,21.26,13.33,1.28,3.1,0.76,-216.27,27.0,125.7,20.82,56.74,4,625,0.0,0.675,0.0,0.0,702,0.0,75.0,185,0.0,8,0.6666666666666666,-230.1,0.0,45.36666666666667,-0.02,6.390000000000001,0.5,0.11,5.43,1.05
