playerID,year,stint,tmID,GP,oRebounds,dRebounds,dq,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,ft%,fg%,three%,gs%,Postft%,Postfg%,Postthree%,Postgs%,efg%,ts%,ppg,rpg,apg,spg,bpg,eff,pp36,defensive_prowess,defensive_discipline,mpg,pos,college,playoff,confID,playoff_progression,height,weight,award_count
247,3,0,562,32,1.03,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.4,0.28,1.0,0.0,0.0,0.0,0.0,0.84,0.92,12.22,5.5,2.25,1.38,0.12,-286.53,12.959999999999999,59.699999999999996,7.18,34.19,1,648,0,698,0,69.0,147,0
247,4,0,562,34,0.53,2.32,0.0,12.33,1.67,1.0,0.67,1.67,0.0,0.0,0.0,0.67,0.67,0.0,0.72,0.34,0.31,0.44,0.5,0.4,0.0,0.0,0.7,0.76,4.82,2.85,1.29,0.65,0.09,-167.3,8.64,30.6,5.58,19.76,1,648,1,698,1,69.0,147,0
247,5,0,565,33,0.7,1.39,0.0,20.33,7.67,1.0,3.0,4.0,0.67,1.33,0.0,0.67,2.67,0.0,0.75,0.37,0.27,0.06,1.0,0.42,0.0,0.33,0.76,0.82,5.45,2.09,0.64,0.58,0.06,-154.18,12.6,20.299999999999997,4.06,15.67,1,648,1,698,1,69.0,147,0
248,9,0,557,33,1.42,1.88,0.0,26.67,12.33,1.33,2.0,3.33,1.33,0.33,0.0,0.67,2.67,0.0,0.85,0.45,0.0,0.12,0.9,0.7,0.0,1.0,0.9,1.22,7.36,3.3,0.45,0.55,0.15,-126.19,15.84,25.8,6.18,16.7,2,660,1,697,1,74.0,190,0
249,6,0,551,3,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.0,0.33,0.33,0.0,0.33,-0.009999999999999787,6.4799999999999995,6.7,1.34,5.67,1,589,0,697,0,67.0,135,0
250,2,0,565,29,0.69,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.39,0.38,0.59,0.0,0.0,0.0,0.0,1.0,1.08,5.83,2.17,2.55,1.07,0.28,-138.1,9.72,28.3,6.56,21.55,1,578,0,698,0,68.0,150,0
250,7,0,560,18,0.17,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.44,0.33,0.06,0.0,0.0,0.0,0.0,1.0,1.14,1.39,0.56,0.61,0.33,0.0,-14.11,7.92,7.199999999999999,1.44,6.39,1,578,0,697,0,68.0,150,0
251,3,0,564,11,0.09,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.4,0.45,0.45,0.18,0.09,0.09,-10.74,4.68,5.5,0.72,3.55,2,580,1,698,1,74.0,181,0
251,4,0,564,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,2.0,0.0,0.0,0.0,0.0,1.0,24.12,0.0,2.0,3.0,2,580,0,698,0,74.0,181,0
252,6,0,555,30,0.13,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.47,0.47,0.0,0.0,0.0,0.0,0.0,1.38,1.4,3.77,0.37,0.33,0.07,0.0,-44.46,17.64,3.0,1.4,7.67,1,624,0,698,0,68.0,145,0
252,7,0,555,32,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.52,0.0,0.0,0.0,0.0,0.0,1.48,1.48,2.22,0.38,0.25,0.06,0.06,-26.03,15.84,5.0,1.32,5.03,1,624,1,698,1,68.0,145,0
252,8,0,555,28,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,1.06,1.08,1.43,0.29,0.18,0.0,0.0,-24.1,13.32,2.9,0.78,3.89,1,624,0,698,0,68.0,145,0
252,9,0,555,30,0.13,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.42,0.0,0.0,0.0,0.0,0.0,1.16,1.14,2.37,0.37,0.1,0.0,0.0,-46.16,17.64,2.3000000000000003,1.26,4.8,1,624,0,698,0,68.0,145,0
253,2,0,567,12,0.5,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.28,0.33,0.0,0.0,0.0,0.0,0.0,0.6,0.74,1.75,0.92,0.42,0.25,0.0,-24.66,10.080000000000002,6.7,2.16,6.25,1,578,0,697,0,70.0,160,0
254,7,0,554,32,0.09,0.69,0.0,5.5,2.5,0.0,0.5,0.5,0.5,0.0,0.0,1.5,1.0,0.0,0.71,0.32,0.2,0.0,1.0,1.0,0.0,0.0,0.74,0.92,2.09,0.78,0.59,0.22,0.0,-87.32,9.0,9.1,5.18,8.31,1,578,1,697,1,67.0,137,0
255,1,0,563,5,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.7,1.4,1.0,0.8,0.4,0.0,-10.4,5.3999999999999995,8.0,5.2,9.2,2,661,0,698,0,73.0,163,0
256,6,0,558,17,0.76,0.82,0.0,18.5,4.0,1.0,2.5,3.5,0.0,0.0,0.0,1.0,3.0,0.0,0.93,0.42,0.38,0.0,0.83,0.33,1.0,0.0,1.0,1.12,4.06,1.59,0.29,0.24,0.47,-43.35,12.6,15.3,4.48,11.53,2,630,1,698,1,76.0,180,0
256,7,0,558,34,1.35,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.44,0.33,0.38,0.0,0.0,0.0,0.0,1.02,1.1,8.76,4.65,0.94,0.47,0.44,-196.74,11.88,42.1,7.82,26.56,2,630,0,698,0,76.0,180,0
256,8,0,558,34,1.12,3.41,0.0,29.0,12.67,1.33,4.67,6.0,0.67,0.67,1.0,1.33,3.0,0.0,0.79,0.43,0.41,1.0,1.0,0.42,0.42,1.0,1.04,1.12,10.76,4.53,1.5,0.94,0.59,-249.68,13.68,49.400000000000006,9.88,28.44,2,630,1,698,1,76.0,180,0
256,9,0,558,34,1.47,4.68,0.06,33.67,7.33,2.33,5.17,7.5,2.83,0.67,0.5,1.67,2.5,0.0,0.71,0.38,0.38,1.0,0.5,0.36,0.34,1.0,0.98,1.02,9.59,6.15,1.44,0.82,0.76,-235.24,12.24,62.599999999999994,8.82,28.26,2,630,1,698,2,76.0,180,0
256,10,0,558,34,0.94,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.4,0.42,0.76,0.0,0.0,0.0,0.0,1.02,1.08,9.03,4.56,0.94,0.65,0.38,-221.44,12.6,46.5,8.36,26.12,2,630,0,698,0,76.0,180,0
257,1,0,567,4,0.0,0.5,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.66,1.26,1.5,0.5,0.5,0.0,0.0,-2.5,11.52,5.0,3.5,4.75,1,632,1,697,1,69.0,145,0
257,2,0,567,3,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.67,0.67,1.67,1.33,0.0,-1.6600000000000001,3.6,20.0,6.66,7.0,1,632,0,697,0,69.0,145,0
258,7,0,567,33,1.27,1.82,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.48,0.0,0.09,0.0,0.0,0.0,0.0,0.96,1.06,4.91,3.09,0.42,0.36,0.36,-120.86,11.52,25.5,8.9,15.27,2,662,0,697,0,75.0,175,0
258,8,0,567,20,0.5,0.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.56,0.41,0.33,0.0,0.0,0.5,0.0,0.0,0.86,0.94,1.75,0.95,0.1,0.15,0.0,-32.05,13.32,6.0,3.6,4.7,2,662,1,697,4,75.0,175,0
258,9,0,570,33,1.06,1.64,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.39,0.19,0.67,0.0,0.0,0.0,0.0,0.8,0.88,5.73,2.7,0.82,0.55,0.18,-161.01999999999998,11.16,23.599999999999998,8.12,18.33,2,662,0,698,0,75.0,175,0
258,10,0,570,32,1.0,1.19,0.0,11.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.67,0.33,0.21,0.0,0.5,0.0,0.0,0.0,0.7,0.78,3.0,2.19,0.28,0.28,0.22,-101.03,9.72,16.9,5.06,11.31,2,662,1,698,1,75.0,175,0
259,1,0,558,2,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.88,3.0,2.5,0.0,0.0,0.0,-1.5,11.88,20.0,2.0,9.0,3,615,1,698,3,76.0,234,0
260,3,0,561,3,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.67,1.0,1.0,0.33,0.0,-1.0,4.32,6.7,2.0,5.33,1,628,1,698,1,67.0,125,0
260,4,0,565,27,0.37,0.67,0.0,2.0,0.71,0.0,0.29,0.29,0.14,0.0,0.0,0.57,0.43,0.0,0.78,0.36,0.44,0.04,0.0,0.33,0.33,0.0,0.84,1.04,3.22,1.04,0.52,0.19,0.0,-75.03,16.919999999999998,8.5,3.26,6.93,1,628,1,698,4,67.0,125,0
260,5,0,554,34,0.56,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.42,0.26,0.74,0.0,0.0,0.0,0.0,0.88,0.98,5.79,2.0,2.59,0.76,0.12,-183.74,9.0,23.2,7.52,23.18,1,628,0,697,0,67.0,125,0
260,6,0,565,12,0.17,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.31,0.14,0.42,0.0,0.0,0.0,0.0,0.64,0.7,2.75,1.42,1.75,0.67,0.08,-49.33,7.92,20.0,5.84,12.67,1,628,1,698,1,67.0,125,0
261,1,0,554,13,0.38,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.15,0.0,0.0,0.0,0.0,1.0,1.02,2.0,2.0,0.23,0.15,0.31,-15.309999999999999,6.84,20.8,4.16,10.77,3,617,1,697,4,77.0,206,0
262,9,0,555,34,1.56,2.44,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.62,0.0,0.18,0.0,0.0,0.0,0.0,1.24,1.24,4.82,4.0,0.44,0.44,0.18,-90.12,11.16,30.6,5.3,15.56,4,613,0,698,0,74.0,184,0
262,10,0,555,34,2.97,4.91,0.0,39.5,16.5,2.5,7.5,10.0,0.5,0.5,0.5,3.0,3.0,0.0,0.69,0.57,0.0,0.65,0.62,0.7,0.0,1.0,1.14,1.22,12.0,7.88,0.85,1.0,0.38,-211.89,14.4,62.9,8.82,29.79,4,613,1,698,1,74.0,184,1
263,9,0,558,27,1.41,1.3,0.0,14.5,4.33,2.0,2.83,4.83,0.17,0.5,0.17,1.33,2.0,0.0,0.59,0.51,0.0,0.0,0.4,0.46,0.0,0.0,1.02,1.08,4.78,2.7,0.67,0.37,0.26,-95.22,14.040000000000001,19.3,6.6,12.41,2,585,1,698,2,73.0,210,0
263,10,0,558,18,0.61,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.02,2.44,1.72,0.44,0.5,0.22,-36.68,11.52,18.3,3.88,7.61,2,585,0,698,0,73.0,210,0
264,2,0,554,32,0.84,2.59,0.0,27.0,9.5,0.5,4.0,4.5,0.0,0.0,1.5,1.0,2.0,0.0,0.67,0.37,0.39,0.56,1.0,0.44,0.33,0.0,0.92,0.94,4.31,3.44,1.06,0.5,0.66,-118.03,8.280000000000001,37.5,6.32,19.16,2,605,1,697,1,73.0,160,0
264,4,0,559,32,1.03,2.47,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.38,0.33,0.56,0.0,0.0,0.0,0.0,0.92,0.96,5.09,3.5,1.31,0.84,0.81,-137.45,7.92,41.2,8.38,22.91,2,605,0,697,0,73.0,160,0
264,5,0,551,33,0.45,1.97,0.0,15.0,4.5,0.0,2.0,2.0,0.5,1.0,1.5,2.0,2.5,0.0,0.67,0.35,0.3,0.36,0.0,0.43,0.5,0.0,0.9,0.92,3.85,2.42,1.12,0.64,0.67,-122.3,8.280000000000001,32.7,6.9,17.06,2,605,1,697,1,73.0,160,0
264,6,0,551,31,0.32,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.33,0.33,0.1,0.0,0.0,0.0,0.0,0.86,0.9,3.45,1.48,0.74,0.45,0.13,-103.75,10.080000000000002,17.4,5.42,12.52,2,605,0,697,0,73.0,160,0
264,7,0,569,32,0.78,1.97,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.37,0.33,0.91,0.0,0.0,0.0,0.0,0.92,0.96,8.03,2.75,2.03,1.31,0.53,-212.35,11.88,38.1,9.12,24.31,2,605,0,698,0,73.0,160,0
265,8,0,565,31,0.13,0.48,0.0,4.7,1.9,0.0,0.3,0.3,0.3,0.2,0.0,0.2,0.3,0.0,0.43,0.39,0.45,0.03,0.67,0.26,0.33,0.0,1.04,1.04,3.0,0.61,0.65,0.26,0.06,-68.42,15.12,8.100000000000001,2.58,7.13,1,585,1,698,3,66.0,143,0
265,9,0,570,34,0.38,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.36,0.34,0.91,0.0,0.0,0.0,0.0,0.88,1.0,11.41,2.12,3.62,1.32,0.03,-282.5,14.4,30.9,8.48,28.24,1,585,0,698,0,66.0,143,0
265,10,0,570,24,0.12,0.54,0.0,37.5,13.5,1.0,1.0,2.0,2.5,0.5,0.0,1.5,2.5,0.0,0.83,0.41,0.36,0.0,0.89,0.4,0.33,1.0,0.98,1.12,6.08,0.67,1.42,0.54,0.04,-90.25,15.12,11.200000000000001,4.84,14.58,1,585,1,698,1,66.0,143,0
266,7,0,559,26,0.08,0.73,0.0,3.67,1.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,0.38,0.26,0.0,0.5,0.25,0.25,0.0,0.86,0.9,1.65,0.81,1.12,0.58,0.04,-44.8,7.56,13.5,3.0,8.04,1,578,1,697,1,66.0,130,0
266,9,0,560,30,0.3,0.73,0.0,16.8,5.0,0.6,1.8,2.4,1.8,0.6,0.0,1.0,1.0,0.0,0.67,0.45,0.47,0.03,1.0,0.32,0.47,0.0,1.18,1.2,3.33,1.03,0.87,0.4,0.0,-66.37,12.959999999999999,11.299999999999999,3.6,9.33,1,578,1,697,3,66.0,130,0
266,10,0,560,33,0.27,1.73,0.0,25.0,10.67,1.33,1.67,3.0,2.0,0.67,0.0,1.0,2.0,0.0,0.83,0.38,0.36,0.36,0.0,0.67,0.62,1.0,1.04,1.08,5.21,2.0,2.24,0.88,0.03,-114.64,10.799999999999999,26.400000000000002,4.96,17.67,1,578,1,697,1,66.0,130,0
267,4,0,557,34,0.88,2.26,0.0,25.67,5.33,0.33,3.5,3.83,2.67,0.17,0.33,0.67,1.33,0.0,0.78,0.39,0.4,0.0,0.88,0.21,0.3,0.0,1.02,1.08,7.74,3.15,1.65,0.44,0.15,-175.87,12.24,28.5,5.12,22.62,1,583,1,697,2,69.0,165,0
267,5,0,557,34,0.35,1.91,0.0,25.5,9.67,0.5,2.0,2.5,1.83,1.33,0.17,0.83,1.67,0.0,0.84,0.42,0.38,0.29,0.89,0.37,0.42,0.0,1.04,1.12,8.65,2.26,2.0,0.62,0.24,-188.23,12.959999999999999,27.599999999999998,5.52,24.32,1,583,1,697,2,69.0,165,0
267,6,0,557,24,0.29,1.08,0.0,26.0,11.25,0.25,3.38,3.62,2.25,1.0,0.12,1.38,1.12,0.0,0.84,0.44,0.44,0.04,0.94,0.43,0.52,0.25,1.12,1.18,8.0,1.38,1.54,0.54,0.12,-98.42,13.68,17.5,4.16,21.17,1,583,1,697,4,69.0,165,0
267,7,0,557,34,0.32,1.59,0.0,32.11,12.22,1.56,1.89,3.44,1.56,1.0,0.11,1.33,1.56,0.0,0.92,0.4,0.4,0.18,0.79,0.45,0.44,1.0,1.0,1.06,8.15,1.91,1.65,0.59,0.12,-179.58,13.32,22.9,4.7,22.03,1,583,1,697,3,69.0,165,0
267,8,0,557,34,0.71,1.65,0.0,25.0,12.33,0.33,2.0,2.33,3.0,1.0,0.67,0.67,1.67,0.0,0.84,0.38,0.34,0.0,0.86,0.5,0.38,0.0,0.88,1.0,11.03,2.35,1.97,0.85,0.24,-258.56,17.28,27.400000000000002,5.76,22.76,1,583,1,697,1,69.0,165,0
267,9,0,557,32,0.5,2.06,0.0,27.0,9.67,0.33,4.67,5.0,4.33,0.67,0.0,2.33,1.67,0.0,0.91,0.41,0.43,1.0,0.8,0.48,0.38,1.0,0.98,1.06,12.22,2.56,2.09,0.88,0.06,-239.19,16.919999999999998,30.0,5.56,25.91,1,583,1,697,1,69.0,165,0
267,10,0,557,25,0.44,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.38,0.34,0.2,0.0,0.0,0.0,0.0,0.94,1.02,8.8,2.12,2.52,0.64,0.04,-146.88,12.959999999999999,23.599999999999998,4.72,24.16,1,583,0,697,0,69.0,165,1
268,2,0,558,8,0.25,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.82,2.12,0.75,0.38,0.38,0.0,-19.37,11.16,8.8,4.76,6.88,4,578,1,698,2,70.0,147,0
269,10,0,570,34,0.56,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.39,0.2,0.59,0.0,0.0,0.0,0.0,0.84,0.96,3.0,2.32,3.74,0.53,0.09,-108.32,5.040000000000001,23.799999999999997,5.76,20.79,1,624,1,698,1,69.0,147,0
270,1,0,551,32,1.66,3.91,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.43,0.4,0.97,0.0,0.0,0.0,0.0,0.98,1.04,16.91,5.56,2.56,1.66,0.28,-361.03,19.8,58.4,13.06,30.75,1,615,0,697,0,68.0,143,1
270,2,0,551,11,1.18,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.37,0.38,0.64,0.0,0.0,0.0,0.0,0.92,1.02,11.0,4.91,1.45,0.91,0.36,-76.37,18.0,50.0,9.82,21.91,1,615,0,697,0,68.0,143,0
270,4,0,562,34,0.56,2.06,0.0,15.0,7.0,0.33,2.0,2.33,1.0,1.0,0.0,1.33,2.33,0.0,0.72,0.37,0.31,0.03,0.5,0.47,0.4,0.0,0.86,0.9,7.59,2.62,0.94,0.41,0.12,-225.32,16.560000000000002,25.9,7.94,16.47,1,615,1,698,1,68.0,143,0
270,5,0,559,32,0.88,4.09,0.0,31.38,14.62,0.5,3.12,3.62,2.62,1.0,0.12,2.88,2.62,0.0,0.85,0.42,0.27,1.0,0.88,0.45,0.44,1.0,0.9,1.0,11.19,4.97,2.47,1.06,0.09,-258.22,14.040000000000001,52.5,10.38,28.75,1,615,1,697,4,68.0,143,1
270,6,0,559,28,0.75,3.68,0.0,31.33,15.33,0.33,4.33,4.67,2.67,1.0,0.0,2.0,3.0,0.0,0.87,0.39,0.31,0.93,0.93,0.39,0.25,1.0,0.86,0.98,12.36,4.43,2.04,1.25,0.18,-256.74,15.48,51.1,11.22,28.57,1,615,1,697,1,68.0,143,0
270,7,0,559,34,1.0,3.03,0.06,30.0,11.67,0.67,5.0,5.67,5.0,1.67,0.0,2.67,1.33,0.0,0.76,0.45,0.32,1.0,0.57,0.3,0.26,1.0,0.98,1.02,13.68,4.03,2.15,1.06,0.15,-325.93,18.72,42.400000000000006,11.18,26.21,1,615,1,697,1,68.0,143,0
270,8,0,559,34,1.38,3.32,0.0,31.0,18.0,2.5,4.0,6.5,2.0,1.0,0.0,2.0,4.5,0.5,0.91,0.43,0.34,1.0,1.0,0.36,0.38,1.0,0.96,1.1,13.35,4.71,2.71,1.06,0.15,-287.02,17.28,45.300000000000004,9.76,27.56,1,615,1,697,1,68.0,143,0
270,9,0,570,34,1.06,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.41,0.36,0.97,0.0,0.0,0.0,0.0,0.96,1.06,17.5,4.21,2.38,1.32,0.09,-400.5,21.24,45.599999999999994,12.12,29.71,1,615,0,698,0,68.0,143,0
270,10,0,568,30,1.1,3.43,0.0,21.33,12.33,0.33,2.67,3.0,1.5,0.83,0.0,1.83,1.83,0.0,0.89,0.41,0.3,0.43,1.0,0.41,0.44,0.0,0.92,1.04,10.2,4.53,1.8,0.87,0.13,-216.47,17.28,44.3,9.34,21.33,1,615,1,697,2,68.0,143,0
271,1,0,568,32,2.34,7.22,0.22,34.75,18.75,2.5,7.75,10.25,2.0,0.25,1.25,3.25,3.5,0.0,0.82,0.46,0.22,1.0,0.83,0.49,0.0,1.0,0.94,1.1,17.81,9.56,1.88,0.97,2.31,-339.47,19.8,105.0,14.82,32.12,3,617,1,697,2,77.0,170,0
271,2,0,568,31,2.84,6.77,0.1,37.14,22.29,4.0,8.29,12.29,3.0,1.71,4.43,3.71,3.14,0.0,0.74,0.47,0.37,1.0,0.74,0.49,0.43,1.0,1.0,1.1,19.55,9.61,2.35,1.1,2.29,-360.1,21.24,101.6,14.84,33.32,3,617,1,697,4,77.0,170,3
271,3,0,568,31,2.52,7.87,0.23,38.67,19.33,1.67,6.17,7.83,1.83,1.83,2.83,1.33,3.67,0.0,0.73,0.47,0.32,1.0,0.73,0.53,0.62,1.0,0.96,1.08,16.87,10.39,2.68,1.48,2.9,-340.68,17.64,122.6,14.9,34.19,3,617,1,697,4,77.0,170,2
271,4,0,568,23,3.3,6.74,0.13,36.33,20.78,2.44,6.44,8.89,2.56,1.33,3.11,2.67,4.33,0.11,0.62,0.44,0.32,1.0,0.7,0.54,0.33,1.0,0.92,0.98,18.43,10.04,2.0,1.35,2.74,-289.44,19.44,108.3,13.74,34.43,3,617,1,697,3,77.0,170,0
271,5,0,568,34,1.76,8.12,0.15,36.67,11.33,1.33,7.33,8.67,0.67,0.33,2.67,2.67,3.33,0.0,0.71,0.49,0.27,1.0,0.75,0.45,0.0,1.0,1.0,1.1,17.59,9.88,2.59,1.47,2.88,-362.59000000000003,18.72,124.7,14.12,33.82,3,617,1,697,1,77.0,170,2
271,6,0,568,34,2.06,5.24,0.06,33.5,9.0,2.0,4.5,6.5,3.5,2.5,1.5,1.0,4.0,0.0,0.59,0.44,0.21,1.0,0.62,0.36,0.0,1.0,0.9,0.96,15.21,7.29,2.56,1.97,2.09,-402.88,16.919999999999998,92.89999999999999,13.06,32.24,3,617,1,697,1,77.0,170,0
271,7,0,568,34,2.44,7.06,0.12,32.6,12.6,2.4,4.8,7.2,1.8,0.8,1.6,3.4,4.0,0.0,0.65,0.51,0.4,1.0,0.76,0.31,0.33,1.0,1.04,1.12,20.0,9.5,3.18,1.5,1.68,-421.14,23.400000000000002,102.4,14.18,30.68,3,617,1,697,2,77.0,170,2
271,9,0,568,33,2.55,6.33,0.06,32.0,13.83,2.0,6.83,8.83,2.17,1.17,2.83,4.33,4.83,0.33,0.66,0.46,0.24,1.0,0.62,0.52,0.5,1.0,0.94,1.02,15.06,8.88,2.42,1.48,2.94,-366.22,16.919999999999998,107.6,14.3,32.09,3,617,1,697,2,77.0,170,1
271,10,0,568,23,2.43,4.13,0.04,34.67,16.67,3.17,6.0,9.17,2.0,1.33,1.5,2.17,4.33,0.17,0.72,0.52,0.17,0.91,0.62,0.45,0.0,1.0,1.04,1.12,15.39,6.57,2.13,0.7,1.43,-191.78,19.8,62.599999999999994,11.66,27.74,3,617,1,697,2,77.0,170,0
272,7,0,561,4,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,3.0,1.25,0.75,0.0,0.25,-2.75,11.52,10.0,3.0,9.5,3,663,0,698,0,77.0,195,0
272,8,0,555,6,0.33,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.58,0.67,0.5,0.5,0.33,0.0,-6.0,5.040000000000001,5.0,3.34,4.83,3,663,0,698,0,77.0,195,0
273,2,0,568,13,0.38,0.31,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.29,0.0,0.0,0.0,0.0,0.0,0.86,0.9,1.54,0.69,0.54,0.38,0.08,-16.77,10.799999999999999,7.7,1.24,5.15,1,664,1,697,4,68.0,163,0
274,3,0,559,14,0.5,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.29,1.71,0.21,0.14,0.0,-17.65,11.52,13.600000000000001,2.72,4.07,4,615,1,697,1,74.0,212,0
275,2,0,554,29,0.72,1.41,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.65,0.42,0.4,0.14,0.0,0.0,0.0,0.0,0.94,0.98,3.34,2.14,0.52,0.38,0.14,-78.48,8.280000000000001,19.3,3.58,14.45,1,619,1,697,1,70.0,152,0
275,3,0,554,17,0.35,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.43,0.38,0.06,0.0,0.0,0.0,0.0,0.96,1.02,2.0,1.06,0.53,0.18,0.18,-25.05,8.280000000000001,10.600000000000001,3.18,8.53,1,619,1,697,1,70.0,152,0
275,4,0,561,23,0.48,0.96,0.0,14.5,7.0,1.0,0.5,1.5,2.0,0.0,0.5,0.0,1.0,0.0,0.92,0.42,0.54,0.0,0.83,0.5,1.0,0.0,0.96,1.04,3.04,1.43,0.87,0.43,0.26,-46.97,10.799999999999999,16.5,2.96,10.17,1,619,1,698,1,70.0,152,0
