playerID,year,stint,tmID,playoff,confID,career_year,playoff_exit,pos,efg%,ts%,rpg,apg,eff,defensive_prowess,defensive_discipline,prizeCount
vodicka01w,4,0,SEA,0,WE,4,0,4,0.6708162399207809,0.6659422914402994,5.11,1.11,0.5688570249638951,0.4255549089699892,0.8006288575754046,0
vodicka01w,5,0,SEA,1,WE,5,8,4,0.2614,0.3154,4.94,1.62,0.40642664358099506,0.346695427645823,0.7625092083640279,0
vodicka01w,6,0,PHO,0,WE,6,0,4,0.6666666666666666,0.6608706529897423,7.0,2.25,0.5256125271685438,0.7058054782294566,0.7610542204332899,0
vodicka01w,7,0,PHO,0,WE,7,0,4,0.6007306183195779,0.4296022527279127,6.68,1.46,0.5770758928571428,0.655994450577902,0.7154707824271324,0
vodopna01w,6,0,SEA,1,WE,1,1,2,0.5152,0.5731798849136853,1.18,0.59,0.9395870381347561,0.13749760938396483,0.14798153190481828,0
walkeas01w,10,0,SEA,1,WE,1,1,4,0.26789999999999997,0.3549,1.77,0.31,0.9121797821751801,0.1404695652173913,0.2693345630935301,0
walkeay01w,3,0,DET,0,EA,1,0,2,0.5747712614369281,0.5911655428650062,3.69,0.53,0.6256704469646431,0.27532815036588054,0.30886046511627907,0
walkeay01w,4,0,DET,1,EA,2,8,2,0.48507568255764605,0.42665700833031517,2.09,0.29,0.8082318960181555,0.15757290252260742,0.2226330499592407,0
walkeay01w,5,0,DET,1,EA,3,1,2,0.19046666666666667,0.1958,1.44,0.33,0.9211946835056272,0.09355604381505302,0.14166713889046298,0
walkeay01w,6,2,CHA,0,EA,4,0,2,0.3333333333333333,0.38453840380285215,2.0,0.67,0.9590989922940131,0.21249920312798828,0.23020007103113532,0
walkeay01w,6,1,DET,1,EA,5,1,2,0.6410666666666667,0.6442331748811609,3.92,1.08,0.9092323651452282,0.4161478144456959,0.38228069136971704,0
walkeay01w,7,0,CHA,0,EA,6,0,2,0.6217020700852389,0.43769799366420276,1.24,0.12,0.9308035714285714,0.156321749240374,0.1975113569030219,0
